SELECTED_GENE,EVALUATED_GENE,CORRELATION,PVALUE,LOGPVALUE
DIS3L2,SNRPD2,-0.0015904085414256,0.9646737109191664,0.0156195566144391
DIS3L2,SNRPD3,-0.0042491541364484,0.9058060739412654,0.0429647714535355
DIS3L2,SNX10,-0.0037307991611224,0.9172527356901102,0.0375109842944485
DIS3L2,SNX8,-0.0014638496198478,0.967483227401475,0.0143565553117664
DIS3L2,SOBP,0.0013689859675995,0.969589397922504,0.0134121419906261
DIS3L2,SOGA1,-0.0047272602588126,0.8952654459885205,0.0480481773814442
DIS3L2,SOX1,-0.0032523762040859,0.9278328615542368,0.0325302499041997
DIS3L2,SOX13,0.0030774626986831,0.9317042824387288,0.030721908337155
DIS3L2,SP2,-0.0022763916985268,0.9494538869911134,0.0225261231982868
DIS3L2,SPACA7,-0.0039206041889829,0.9130592197014752,0.0395010538397308
DIS3L2,SPAG4,0.0036845265788258,0.9182754262638256,0.0370270375721649
DIS3L2,SPAG5,-0.0031622230907726,0.929828044376893,0.031597359277411
DIS3L2,SPANXN1,-0.0036589113830417,0.9188416170496472,0.0367593425522236
DIS3L2,SPATA19,-0.0005156470167825,0.9885430604640952,0.0050044082778382
DIS3L2,SPATA33,-0.003505588789382,0.9222314635985606,0.0351600651201473
DIS3L2,SPATS2L,0.0005548014996896,0.9876731704761648,0.0053867434090917
DIS3L2,SPEF2,-0.0028558296279547,0.93661206916778,0.0284402502063022
DIS3L2,SPINDOC,-0.004875938696428,0.8919912574163693,0.0496394022095666
DIS3L2,SPINT3,-0.0029053073593243,0.935516231714248,0.0289486728536832
DIS3L2,SPOUT1,-9.948118168963528e-05,0.9977895973699308,0.0009610281863609
DIS3L2,SPSB1,0.0035678263948629,0.9208552637000178,0.0358086250865944
DIS3L2,SPTAN1,0.0001966847069784,0.9956298189096432,0.0019021048376662
DIS3L2,SPTY2D1,0.0045415954929934,0.8993566407232818,0.046068054224757
DIS3L2,SRD5A3,-0.0018669207101982,0.9585369113289816,0.0183911586567131
DIS3L2,SREBF1,-0.0047630009128183,0.8944782024767753,0.0484302382820746
DIS3L2,SRP72,-0.0006052662594809,0.986552023276797,0.0058800084084143
DIS3L2,SRRM5,0.0048690354386674,0.8921432403527649,0.0495654107578433
DIS3L2,SSUH2,0.000170383015159,0.9962142173138128,0.001647264594323
DIS3L2,ST13,-0.0034004841781991,0.9245560656294496,0.0340667478307024
DIS3L2,ST6GALNAC5,-0.0047608018103337,0.8945266381436306,0.0484067220317324
DIS3L2,ST8SIA3,-0.0040891633398966,0.9093371268235012,0.0412750769811038
DIS3L2,STAMBP,-0.0019526995700949,0.956633651190059,0.0192543461599527
DIS3L2,STAP1,0.0009511846059383,0.9788677794208078,0.0092759665686154
DIS3L2,STKLD1,0.0024530594857003,0.945536936403003,0.0243215012317561
DIS3L2,STMND1,0.0016329668490368,0.9637290438897748,0.0160450524916826
DIS3L2,STN1,0.0020870476288617,0.9536532382875056,0.0206095121664406
DIS3L2,STON1,-0.002088881350949,0.9536125628908868,0.02062803617111
DIS3L2,STT3A,0.0041538045861025,0.9079102526741392,0.041957079556843
DIS3L2,SUCNR1,-0.0030699607079815,0.9318703633147084,0.0306445001063198
DIS3L2,SULT2A1,0.0029358830097827,0.9348391001474498,0.0292631312999703
DIS3L2,SUMF1,0.0039293455168692,0.9128661477540668,0.0395928977706786
DIS3L2,SUN1,-0.0038727665188876,0.9141159129802118,0.0389987307695735
DIS3L2,SUPT6H,0.0023273285426319,0.9483244228073924,0.0230430646322568
DIS3L2,SURF1,-0.0008779161430223,0.9804952286065376,0.008554515402514
DIS3L2,SURF2,-0.0047576279294557,0.8945965441892505,0.0483727838320828
