SELECTED_GENE,EVALUATED_GENE,CORRELATION,PVALUE,LOGPVALUE
DROSHA,CFHR5,-0.1257967260574302,0.0004362181741691,3.3602962443580298
DROSHA,CGAS,-0.0746444373029226,0.0373800995519031,1.4273595463283844
DROSHA,CGRRF1,-0.093506365641784,0.0090630531308529,2.0427254740103
DROSHA,CH25H,-0.0824489235851275,0.0214517176563963,1.6685379277762828
DROSHA,CHCHD1,-0.1219312872445995,0.0006538262719064,3.184537632677665
DROSHA,CHCHD4,-0.1013063006947818,0.0046775815663261,2.329978630659276
DROSHA,CHD2,0.103806795860569,0.0037480219065009,2.4261978794052093
DROSHA,CHD4,0.1066205311560565,0.0029047775425447,2.5368871217055258
DROSHA,CHD6,0.0724817688707918,0.0432676588962345,1.3638366027433304
DROSHA,CHEK1,0.0708627004026293,0.0481712114298508,1.3172124317282503
DROSHA,CHEK2,-0.0814335788217437,0.0231155252945083,1.636096232880704
DROSHA,CHFR,-0.0871018217747613,0.0150898893103271,1.821313945916288
DROSHA,CHM,0.0853205494722807,0.0172970667790864,1.762027537892171
DROSHA,CHMP1A,-0.0726153113563256,0.0428827096713841,1.367717780261427
DROSHA,CHMP1B,0.0803187810973046,0.0250700269556919,1.600845199081195
DROSHA,CHMP4B,0.132173505062821,0.000218185562572,3.6611739902404903
DROSHA,CHMP5,0.1416741119573609,7.329437525644741e-05,4.134929352627861
DROSHA,CHPF,-0.0798979898538038,0.0258440515684301,1.5876394010530757
DROSHA,CHRDL2,-0.087961706287879,0.0141159565942465,1.850289685740531
DROSHA,CHRM4,0.0769787112477209,0.0318032878923168,1.497527979396782
DROSHA,CHRNB4,-0.0841964472520388,0.0188310869914061,1.7251246103739628
DROSHA,CHRND,-0.0825158275607057,0.0213458350253048,1.6706868514110362
DROSHA,CHST4,-0.0738071867358301,0.0395732625253658,1.4025981438619612
DROSHA,CHSY1,-0.1046929898163424,0.0034611210973749,2.4607832053861247
DROSHA,CIAO1,-0.0734769461720444,0.0404678147388557,1.392890246868138
DROSHA,CIDEA,-0.0935871085025963,0.0090032717420259,2.0455996415270024
DROSHA,CLBA1,0.0822554229274382,0.0217605260046879,1.6623306108960807
DROSHA,CLCA4,0.0734413691787517,0.0405651984690533,1.391846394854282
DROSHA,CLCN5,0.1187269755951738,0.0009065539644078,3.042606338565734
DROSHA,CLDN25,0.076269496072226,0.0334170255559205,1.476032209204432
DROSHA,CLDN8,-0.0743393631154354,0.0381669731562508,1.418312280545047
DROSHA,CLEC14A,-0.0950751584342377,0.0079626929024585,2.098940033405918
DROSHA,CLEC16A,-0.0816014211507147,0.0228330038974816,1.6414369492070024
DROSHA,CLEC17A,-0.0967804583864526,0.0069034323617439,2.1609349259106403
DROSHA,CLEC2B,-0.0872466214446624,0.014921859864512,1.826177042911956
DROSHA,CLEC4F,-0.0871045129622636,0.0150867512772881,1.8214042694520585
DROSHA,CLEC9A,-0.1621241437798076,5.496092792245113e-06,5.2599459435577085
DROSHA,CLECL1,-0.0707895512419563,0.0484033314960105,1.315124745782427
DROSHA,CLIC4,0.1043874046642394,0.0035577178341505,2.448828499178106
DROSHA,CLN8,0.086358189960474,0.0159792846053209,1.7964426680080252
DROSHA,CLNK,-0.0910848057732151,0.0110284165577499,1.9574868383845825
DROSHA,CLSPN,0.0809506320647385,0.0239454120502084,1.6207776852619211
DROSHA,CLSTN2,-0.0791985130836575,0.0271763617766711,1.5658086846924089
DROSHA,CMC1,-0.0880490878000291,0.014020154468778,1.853247201450076
DROSHA,CMTM2,0.0846595222895151,0.0181853216962573,1.7402790119216864
